Network,Device,IP,DNS,NetBIOS,Comments,Team,CRQ,OS,QID,Title,vSTATUS,PORT,SSL,FirstDetected,LastDetected,CVE,CVSS,Solution,RESULT,AssetID,AssetLinkID
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159025","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9051)","Active"," ","false","2021-03-04","2023-08-11","CVE-2021-26930  CVE-2021-26931  CVE-2021-26932 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9051](https://linux.oracle.com/errata/ELSA-2021-9051.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9051:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9051.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.48.3.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.48.3.1.el7uek\nkernel;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159316","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9369)","Active"," ","false","2021-07-26","2023-08-11","CVE-2021-33909 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9369](https://linux.oracle.com/errata/ELSA-2021-9369.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9369:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9369.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.52.5.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.52.5.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159155","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9164)","Active"," ","false","2021-05-10","2023-08-11","CVE-2020-0444  CVE-2021-27363  CVE-2021-27364  CVE-2021-27365 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9164](https://linux.oracle.com/errata/ELSA-2021-9164.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9164:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9164.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.49.3.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.49.3.1.el7uek\nkernel;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159175","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9215)","Active"," ","false","2021-05-10","2023-08-11","CVE-2020-0465  CVE-2020-0466  CVE-2020-35508  CVE-2021-20219  CVE-2021-20261  CVE-2021-28038  CVE-2021-28688  CVE-2021-28964  CVE-2021-29650 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9215](https://linux.oracle.com/errata/ELSA-2021-9215.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9215:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9215.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.50.2.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.50.2.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159296","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9346)","Active"," ","false","2021-07-21","2023-08-11","CVE-2020-12352  CVE-2020-36386  CVE-2021-31916  CVE-2021-33034 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9346](https://linux.oracle.com/errata/ELSA-2021-9346.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9346:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9346.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.52.4.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.52.4.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159969","Oracle Enterprise Linux Security Update for unbreakable enterprise kernel (ELSA-2022-9557)","Active"," ","false","2022-07-06","2023-08-11","CVE-2022-1652  CVE-2022-28388  CVE-2022-28390 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-9557](https://linux.oracle.com/errata/ELSA-2022-9557.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-9557:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-9557.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.64.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.64.1.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160012","Oracle Enterprise Linux Security Update for unbreakable enterprise kernel (ELSA-2022-9667)","Active"," ","false","2022-08-03","2023-08-11","CVE-2022-0492  CVE-2022-32250  CVE-2022-33981 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-9667](https://linux.oracle.com/errata/ELSA-2022-9667.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-9667:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-9667.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.65.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.65.1.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","376813","Azure Open Management Infrastructure (OMI) Elevation of Privilege Vulnerability for August 2022","Active"," ","false","2022-08-10","2023-08-11","CVE-2022-33640 ","7.8","Customers are advised to refer to [CVE-2022-33640](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33640) for more details pertaining to this vulnerability\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [CVE-2022-33640](https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-33640)","Package\tInstalled Version\tRequired Version\nomi\t1.6.8-1.x86_64\t1.6.10-2;","18491203","1013905"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","241249","Red Hat Update for kernel (RHSA-2023:1091)","Active"," ","false","2023-03-08","2023-08-11","CVE-2022-42703  CVE-2022-4378 ","7.8","Refer to Red Hat security advisory [RHSA-2023:1091](https://access.redhat.com/errata/RHSA-2023:1091) for updates and patch information.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [RHSA-2023:1091:Red Hat Enterprise Linux](https://access.redhat.com/errata/RHSA-2023:1091)","Package\tInstalled Version\tRequired Version\nkernel\t3.10.0-1160.83.1.el7.x86_64\t3.10.0-1160.88.1.el7;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","375729","Oracle Java SE Critical Patch Update - July 2021 (CPUJUL2021)","Active"," ","false","2021-07-21","2023-08-11","CVE-2021-2341  CVE-2021-2369  CVE-2021-2388  CVE-2021-2432 ","7.5","The vendor has released updates to resolve these issues. \n\nCustomers are advised to refer to vendor advisory [Oracle Critical Patch Update Advisory - July 2021](https://www.oracle.com/security-alerts/cpujul2021.html#AppendixJAVA) \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Oracle Critical Patch Update Advisory - July 2021](https://www.oracle.com/security-alerts/cpujul2021.html#AppendixJAVA)","Install Location\tVersion\tDetection Type\t\n/data1/common/app/oracle/product/database_cl_122/OPatch/jre/bin/java\t1.8.0_241-b07\tEnhanced\t\n/data1/common/app/oracle/product/database_cl_122/jdk/bin/java\t1.8;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","376642","Spring Framework Denial of Service (DoS) Data Binding Vulnerability","Active"," ","false","2022-06-06","2023-08-11","CVE-2022-22970  CVE-2022-22971 ","6.5","The vendor has released an advisory to resolve these issues. \nCustomers are advised to visit [Spring Framework Advisory 70](https://tanzu.vmware.com/security/cve-2022-22970)[Spring Framework Advisory 71](https://tanzu.vmware.com/security/cve-2022-22971) for more information on this. \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Spring Framework Advisory 70](https://tanzu.vmware.com/security/cve-2022-22970) [Spring Framework Advisory 71](https://tanzu.vmware.com/security/cve-2022-22971)","/var/cache/jenkins/war/WEB-INF/lib/spring-core-5.3.7.jar;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","241877","Red Hat Update for openssh (RHSA-2023:4382)","Active"," ","false","2023-08-02","2023-08-11","CVE-2023-38408 ","9.8","Refer to Red Hat security advisory [RHSA-2023:4382](https://access.redhat.com/errata/RHSA-2023:4382) for updates and patch information.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [RHSA-2023:4382:Red Hat Enterprise Linux](https://access.redhat.com/errata/RHSA-2023:4382)","Package\tInstalled Version\tRequired Version\nopenssh-server\t7.4p1-22.el7_9.x86_64\t7.4p1-23.el7_9\nopenssh\t7.4p1-22.el7_9.x86_64\t7.4p1-23.el7_9\nopenssh-clients\t7.4p1-22.el7_9.x86_64\t7.4p1-23.el7_9;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","376252","Oracle Java Standard Edition (SE) Critical Patch Update - January 2022 (CPUJAN2022)","Active"," ","false","2022-01-19","2023-08-11","CVE-2022-21248  CVE-2022-21271  CVE-2022-21277  CVE-2022-21282  CVE-2022-21283  CVE-2022-21291  CVE-2022-21293  CVE-2022-21294  CVE-2022-21296  CVE-2022-21299  CVE-2022-21305  CVE-2022-21340  CVE-2022-21341  CVE-2022-21349  CVE-2022-21360  CVE-2022-21365  CVE-2022-21366 ","5.3","The vendor has released updates to resolve these issues. \n\nCustomers are advised to refer to vendor advisory [Oracle Critical Patch Update Advisory - January 2022](https://www.oracle.com/security-alerts/cpujan2022.html#AppendixJAVA) \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Oracle Critical Patch Update Advisory - January 2022](https://www.oracle.com/security-alerts/cpujan2022.html)","Install Location\tVersion\tDetection Type\t\n/data1/common/app/oracle/product/database_cl_122/OPatch/jre/bin/java\t1.8.0_241-b07\tEnhanced\t\n/data1/common/app/oracle/product/database_cl_122/jdk/bin/java\t1.8;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","376546","Oracle Java Standard Edition (SE) Critical Patch Update - April 2022 (CPUAPR2022)","Active"," ","false","2022-04-20","2023-08-11","CVE-2022-0778  CVE-2022-21426  CVE-2022-21434  CVE-2022-21443  CVE-2022-21476  CVE-2022-21496 ","7.5","The vendor has released updates to resolve these issues. \n\nCustomers are advised to refer to vendor advisory [Oracle Critical Patch Update Advisory - April 2022](https://www.oracle.com/security-alerts/cpuapr2022.html#AppendixJAVA) \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Oracle Critical Patch Update Advisory - April 2022](https://www.oracle.com/security-alerts/cpuapr2022.html)","Install Location\tVersion\tDetection Type\t\n/data1/common/app/oracle/product/database_cl_122/OPatch/jre/bin/java\t1.8.0_241-b07\tEnhanced\t\n/data1/common/app/oracle/product/database_cl_122/jdk/bin/java\t1.8;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","376733","Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022)","Active"," ","false","2022-07-20","2023-08-11","CVE-2022-21540  CVE-2022-21541  CVE-2022-21549  CVE-2022-34169 ","7.5","The vendor has released updates to resolve these issues. \n\nCustomers are advised to refer to vendor advisory [Oracle Critical Patch Update Advisory - July 2022](https://www.oracle.com/security-alerts/cpujul2022.html#AppendixJAVA) \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Oracle Critical Patch Update Advisory - July 2022](https://www.oracle.com/security-alerts/cpujul2022.html)","Install Location\tVersion\tDetection Type\t\n/data1/common/app/oracle/product/database_cl_122/OPatch/jre/bin/java\t1.8.0_241-b07\tEnhanced\t\n/data1/common/app/oracle/product/database_cl_122/jdk/bin/java\t1.8;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","241393","Red Hat Update for kernel (RHSA-2023:1987)","Active"," ","false","2023-04-28","2023-08-11","CVE-2022-43750 ","6.7","Refer to Red Hat security advisory [RHSA-2023:1987](https://access.redhat.com/errata/RHSA-2023:1987) for updates and patch information.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [RHSA-2023:1987:Red Hat Enterprise Linux](https://access.redhat.com/errata/RHSA-2023:1987)","Package\tInstalled Version\tRequired Version\nkernel\t3.10.0-1160.83.1.el7.x86_64\t3.10.0-1160.90.1.el7;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","376665","Azure Open Management Infrastructure (OMI) Elevation of Privilege Vulnerability for June 2022","Active"," ","false","2022-06-29","2023-08-11","CVE-2022-29149 ","7.8","Customers are advised to refer to [CVE-2022-29149](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29149) for more details pertaining to this vulnerability\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [CVE-2022-29149](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29149)","Package\tInstalled Version\tRequired Version\nomi\t1.6.8-1.x86_64\t1.6.9-1;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","376533","Spring Framework Denial of Service (DoS) Vulnerability","Active"," ","false","2022-04-14","2023-08-11","CVE-2022-22950 ","6.5","The vendor has released an advisory to resolve these issues. \nCustomers are advised to visit [Spring Framework Advisory](https://tanzu.vmware.com/security/cve-2022-22950) for more information on this. \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Spring Framework Advisory](https://tanzu.vmware.com/security/cve-2022-22950)","/var/cache/jenkins/war/WEB-INF/lib/spring-core-5.3.7.jar;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","378425","Oracle Java Standard Edition (SE) Critical Patch Update - April 2023 (CPUAPR2023)","Active"," ","false","2023-04-19","2023-08-11","CVE-2023-21930  CVE-2023-21937  CVE-2023-21938  CVE-2023-21939  CVE-2023-21954  CVE-2023-21967  CVE-2023-21968 ","7.4","The vendor has released updates to resolve these issues. \n\nCustomers are advised to refer to vendor advisory [Oracle Critical Patch Update Advisory - April 2023](https://www.oracle.com/security-alerts/cpuapr2023.html#AppendixJAVA) \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Oracle Critical Patch Update Advisory - April 2023](https://www.oracle.com/security-alerts/cpuapr2023.html)","Install Location\tVersion\tDetection Type\t\n/data1/common/app/oracle/product/database_cl_122/OPatch/jre/bin/java\t1.8.0_241-b07\tEnhanced\t\n/data1/common/app/oracle/product/database_cl_122/jdk/bin/java\t1.8;","19001359","1014228"
"ARC","UnixServer","10.64.0.42","arc-prd-aut1","","","","","Red Hat Enterprise Linux Server 7.9","375964","Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021)","Active"," ","false","2021-10-20","2023-08-11","CVE-2021-3517  CVE-2021-3522  CVE-2021-35550  CVE-2021-35556  CVE-2021-35559  CVE-2021-35560  CVE-2021-35561  CVE-2021-35564  CVE-2021-35567  CVE-2021-35578  CVE-2021-35586  CVE-2021-35588  CVE-2021-35603 ","8.6","The vendor has released updates to resolve these issues. \n\nCustomers are advised to refer to vendor advisory [Oracle Critical Patch Update Advisory - October 2021](https://www.oracle.com/security-alerts/cpuoct2021.html#AppendixJAVA) \nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Oracle Critical Patch Update Advisory - October 2021](https://www.oracle.com/security-alerts/cpuoct2021.html)","Install Location\tVersion\tDetection Type\t\n/data1/common/app/oracle/product/database_cl_122/OPatch/jre/bin/java\t1.8.0_241-b07\tEnhanced\t\n/data1/common/app/oracle/product/database_cl_122/jdk/bin/java\t1.8;","19001359","1014228"
